college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),1935,3207,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),1935,3442,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),1935,3442,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),1935,3442,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),1935,3516,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,447,1448,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,447,1470,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,447,1470,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,447,1470,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,447,1577,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL (PwD),JEE Advanced OBC-NCL-PwD rank,AI,Gender-Neutral,62,62,,,JEE Advanced OBC-NCL-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL (PwD),JEE Advanced OBC-NCL-PwD rank,AI,Gender-Neutral,62,62,,,JEE Advanced OBC-NCL-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL (PwD),JEE Advanced OBC-NCL-PwD rank,AI,Gender-Neutral,62,62,,,JEE Advanced OBC-NCL-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL (PwD),JEE Advanced OBC-NCL-PwD rank,AI,Gender-Neutral,62,62,,,JEE Advanced OBC-NCL-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OBC-NCL (PwD),JEE Advanced OBC-NCL-PwD rank,AI,Gender-Neutral,62,62,,,JEE Advanced OBC-NCL-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),2494,6360,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),2494,6360,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),2494,6360,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),2494,6360,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),2494,6360,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,585,2388,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,817,2394,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,817,2394,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,817,2394,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,817,2394,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,44,44,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,44,44,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,44,44,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,44,44,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,44,44,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),803,1493,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),803,1493,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),803,1493,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),803,1493,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),803,1493,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Gender-Neutral,136,658,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Gender-Neutral,136,658,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Gender-Neutral,136,658,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Gender-Neutral,136,678,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,SC,JEE Advanced SC rank,AI,Gender-Neutral,136,678,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Female-only (including Supernumerary),424,424,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Female-only (including Supernumerary),424,424,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Female-only (including Supernumerary),424,424,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Female-only (including Supernumerary),424,424,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Female-only (including Supernumerary),424,424,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Gender-Neutral,184,471,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Gender-Neutral,184,471,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Gender-Neutral,184,471,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Gender-Neutral,184,471,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"Aerospace Engineering (4 Years, Bachelor of Technology)",Aerospace Engineering,ST,JEE Advanced ST rank,AI,Gender-Neutral,184,501,,,JEE Advanced ST rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Female-only (including Supernumerary),1490,1490,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Female-only (including Supernumerary),1490,1490,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Female-only (including Supernumerary),1490,1490,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Female-only (including Supernumerary),1490,1490,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Female-only (including Supernumerary),1490,1490,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Gender-Neutral,360,360,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Gender-Neutral,360,360,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Gender-Neutral,360,360,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Gender-Neutral,360,360,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,EWS,JEE Advanced GEN-EWS rank,AI,Gender-Neutral,360,360,,,JEE Advanced GEN-EWS rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),3479,3479,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),3479,3479,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),3479,3479,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),3479,3479,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Female-only (including Supernumerary),3479,3479,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,994,1155,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,1106,1291,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,1106,1291,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,1106,1291,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OBC-NCL,JEE Advanced OBC-NCL rank,AI,Gender-Neutral,1106,1291,,,JEE Advanced OBC-NCL rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),4101,4101,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),4101,4101,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),4101,4101,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),4101,4101,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Female-only (including Supernumerary),4101,4101,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,631,1191,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,631,1191,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,631,1191,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,631,1191,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN,JEE Advanced Common Rank List,AI,Gender-Neutral,631,1191,,,JEE Advanced Common Rank List,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,139,139,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,139,139,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,139,139,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,139,139,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,OPEN (PwD),JEE Advanced OPEN-PwD rank,AI,Gender-Neutral,139,139,,,JEE Advanced OPEN-PwD rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),1438,1438,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 2,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),1438,1438,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 3,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),1438,1438,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 4,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),1438,1438,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 5,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Female-only (including Supernumerary),1438,1438,,,JEE Advanced SC rank,S001,
Indian Institute of Technology Bombay,102,2024,JoSAA,Round 1,Regular JoSAA round,"BS in Mathematics (4 Years, Bachelor of Science)",Mathematics,SC,JEE Advanced SC rank,AI,Gender-Neutral,521,545,,,JEE Advanced SC rank,S001,
