college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,122,122,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),ST,ST category rank,All India,Gender-Neutral,1916,2547,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),EWS,EWS category rank,All India,Gender-Neutral,4217,4329,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6491,10473,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,418,418,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OPEN,CRL,All India,Gender-Neutral,21364,24659,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,723,723,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),SC,SC category rank,All India,Gender-Neutral,3751,5512,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,130,130,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),ST,ST category rank,All India,Gender-Neutral,1931,2964,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,3476,3994,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,149,149,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6497,9766,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,373,542,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,12227,22917,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,387,912,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,3040,5534,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,164,220,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,1348,3120,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,4846,5259,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,206,206,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,10742,12622,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,712,786,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,21819,30978,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1302,1472,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,5143,7339,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,3029,3485,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),EWS,EWS category rank,All India,Gender-Neutral,4835,5319,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,8592,12055,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,834,834,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),OPEN,CRL,All India,Gender-Neutral,13383,30936,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1218,1218,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),SC,SC category rank,All India,Gender-Neutral,5182,6797,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",ECE (IoT),ST,ST category rank,All India,Gender-Neutral,2982,3461,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),EWS,EWS category rank,All India,Gender-Neutral,4039,4534,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,8074,10966,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,247,247,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),OPEN,CRL,All India,Gender-Neutral,12505,25642,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,583,583,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),SC,SC category rank,All India,Gender-Neutral,3729,6207,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",CSE (AI & ML),ST,ST category rank,All India,Gender-Neutral,2055,3398,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),EWS,EWS category rank,All India,Gender-Neutral,4184,4583,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,9241,11524,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,901,901,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),OPEN,CRL,All India,Gender-Neutral,12640,26601,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1369,1369,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),SC,SC category rank,All India,Gender-Neutral,1146,6674,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",CSE (Data Science & Analytics),ST,ST category rank,All India,Gender-Neutral,2471,3619,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),EWS,EWS category rank,All India,Gender-Neutral,4648,4773,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,11038,12247,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,728,728,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OPEN,CRL,All India,Gender-Neutral,21888,27969,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1050,1050,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),SC,SC category rank,All India,Gender-Neutral,4778,7162,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",CSE (HCI & Gaming Technology),ST,ST category rank,All India,Gender-Neutral,2422,3767,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,3815,4331,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,311,311,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,6992,10817,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,555,712,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,14023,25012,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,863,1038,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,3040,6475,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,220,220,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,1885,3556,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,5354,5867,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,12414,14314,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,26061,33946,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1885,2514,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,7334,8779,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
Indian Institute of Information Technology (IIIT) Nagpur,320,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,3707,4084,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
