college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
"Visvesvaraya National Institute of Technology, Nagpur",Indian Oil Corporation Limited,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Fractal Analytics,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Lloyds Consulting & Engineering,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Lloyds Metals and Energy,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Gainwell Commosales,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Maharashtra Natural Gas Limited,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",MathWorks,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC001,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",D. E. Shaw India,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Visa,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",John Deere,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Hilti India,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Johnson & Johnson,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",ITC Limited,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",GAIL India,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Rashtriya Ispat Nigam Limited,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",BARC,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",ONGC,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",DRDO,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",ISRO-NRSC,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
"Visvesvaraya National Institute of Technology, Nagpur",Rashtriya Chemicals and Fertilizers,2024-25,,,,full-time/internship/PPO not disaggregated,confirmed in dated institution-published profile/brochure,,,SRC016,"Dated institution-controlled recruiter evidence; no role, branch eligibility, selection count or package is inferred.",C
